2023-01-22 22:42:45.418437: finish training task37, epoch:19
2023-01-22 22:44:06.028048: finish training task37, epoch:20
2023-01-22 22:45:23.920059: finish training task37, epoch:21
2023-01-22 22:46:47.062140: finish training task38, epoch:1
2023-01-22 22:46:50.616567: finish training task38, epoch:2
2023-01-22 22:46:54.136455: finish training task38, epoch:3
2023-01-22 22:46:57.774271: finish training task38, epoch:4
2023-01-22 22:47:01.173739: finish training task38, epoch:5
2023-01-22 22:47:04.494829: finish training task38, epoch:6
2023-01-22 22:47:07.601907: finish training task38, epoch:7
2023-01-22 22:47:10.689345: finish training task38, epoch:8
2023-01-22 22:47:13.761296: finish training task38, epoch:9
2023-01-22 22:47:16.781604: finish training task38, epoch:10
2023-01-22 22:47:19.666516: finish training task38, epoch:11
2023-01-22 22:47:22.623690: finish training task38, epoch:12
2023-01-22 22:47:25.448780: finish training task38, epoch:13
2023-01-22 22:47:28.342905: finish training task38, epoch:14
2023-01-22 22:47:31.314182: finish training task38, epoch:15
2023-01-22 22:48:22.894528: finish training task39, epoch:1
2023-01-22 22:49:01.245686: finish training task39, epoch:2
2023-01-22 22:49:38.983003: finish training task39, epoch:3
2023-01-22 22:50:15.371773: finish training task39, epoch:4
2023-01-22 22:50:52.186620: finish training task39, epoch:5
2023-01-22 22:51:28.524071: finish training task39, epoch:6
2023-01-22 22:52:04.692608: finish training task39, epoch:7
2023-01-22 22:56:35.010491: finish training task40, epoch:1
2023-01-22 22:59:49.897701: finish training task40, epoch:2
2023-01-22 23:03:04.878128: finish training task40, epoch:3
2023-01-22 23:06:20.814919: finish training task40, epoch:4
2023-01-22 23:09:34.475765: finish training task40, epoch:5
2023-01-22 23:12:48.480963: finish training task40, epoch:6
2023-01-22 23:16:04.003130: finish training task40, epoch:7
2023-01-22 23:19:20.200980: finish training task40, epoch:8
2023-01-22 23:22:35.891672: finish training task40, epoch:9
2023-01-22 23:25:50.493171: finish training task40, epoch:10
2023-01-22 23:30:59.429181: finish training task41, epoch:1
2023-01-22 23:32:40.080643: finish training task41, epoch:2
2023-01-22 23:34:16.335386: finish training task41, epoch:3
2023-01-22 23:35:53.295087: finish training task41, epoch:4
2023-01-22 23:37:30.928765: finish training task41, epoch:5
2023-01-22 23:39:08.595311: finish training task41, epoch:6
2023-01-22 23:40:48.268852: finish training task41, epoch:7
2023-01-22 23:42:27.966407: finish training task41, epoch:8
2023-01-22 23:44:09.546571: finish training task41, epoch:9
2023-01-22 23:45:49.091888: finish training task41, epoch:10
2023-01-22 23:47:26.742072: finish training task41, epoch:11
2023-01-22 23:49:07.501453: finish training task41, epoch:12
2023-01-22 23:50:45.269653: finish training task41, epoch:13
2023-01-22 23:52:25.015879: finish training task41, epoch:14
2023-01-22 23:54:05.719783: finish training task41, epoch:15
2023-01-23 00:07:32.100575: finish training task42, epoch:1
2023-01-23 00:17:52.768139: finish training task42, epoch:2
2023-01-23 00:28:16.950812: finish training task42, epoch:3
2023-01-23 00:38:43.018537: finish training task42, epoch:4
2023-01-23 00:49:20.104722: finish training task42, epoch:5
2023-01-23 00:59:54.177304: finish training task42, epoch:6
2023-01-23 01:10:30.104802: finish training task42, epoch:7
2023-01-23 01:21:17.819596: finish training task42, epoch:8
2023-01-23 01:31:53.064857: finish training task42, epoch:9
2023-01-23 01:42:08.745786: finish training task42, epoch:10
2023-01-23 01:52:31.907429: finish training task42, epoch:11
2023-01-23 02:11:05.563029: finish training task43, epoch:1
2023-01-23 02:16:48.068539: finish training task43, epoch:2
2023-01-23 02:22:31.120113: finish training task43, epoch:3
2023-01-23 02:28:14.799512: finish training task43, epoch:4
2023-01-23 02:33:57.519822: finish training task43, epoch:5
2023-01-23 02:39:43.737684: finish training task43, epoch:6
2023-01-23 02:45:30.890236: finish training task43, epoch:7
2023-01-23 02:51:16.116363: finish training task43, epoch:8
2023-01-23 02:56:59.602303: finish training task43, epoch:9
2023-01-23 03:04:01.750793: finish training task44, epoch:1
2023-01-23 03:04:52.639631: finish training task44, epoch:2
2023-01-23 03:05:42.782891: finish training task44, epoch:3
2023-01-23 03:06:32.279001: finish training task44, epoch:4
2023-01-23 03:07:21.661698: finish training task44, epoch:5
2023-01-23 03:08:10.867817: finish training task44, epoch:6
2023-01-23 03:09:00.095439: finish training task44, epoch:7
2023-01-23 03:09:49.661046: finish training task44, epoch:8
2023-01-23 03:10:39.606059: finish training task44, epoch:9
2023-01-23 03:11:29.336610: finish training task44, epoch:10
2023-01-23 03:12:18.627471: finish training task44, epoch:11
2023-01-23 03:13:07.966750: finish training task44, epoch:12
2023-01-23 03:13:57.393779: finish training task44, epoch:13
2023-01-23 03:14:47.097503: finish training task44, epoch:14
2023-01-23 03:15:36.877891: finish training task44, epoch:15
2023-01-23 03:17:21.678484: finish training task45, epoch:1
2023-01-23 03:18:00.544261: finish training task45, epoch:2
2023-01-23 03:18:37.777179: finish training task45, epoch:3
2023-01-23 03:19:14.961858: finish training task45, epoch:4
2023-01-23 03:19:52.185999: finish training task45, epoch:5
2023-01-23 03:20:29.452187: finish training task45, epoch:6
2023-01-23 03:21:06.721073: finish training task45, epoch:7
2023-01-23 03:21:43.914635: finish training task45, epoch:8
2023-01-23 03:22:21.241478: finish training task45, epoch:9
2023-01-23 03:22:58.497315: finish training task45, epoch:10
2023-01-23 03:23:35.736250: finish training task45, epoch:11
2023-01-23 04:03:27.678006: finish training task46, epoch:1
2023-01-23 04:38:30.861496: finish training task46, epoch:2
2023-01-23 05:13:20.742213: finish training task46, epoch:3
2023-01-23 05:48:22.100443: finish training task46, epoch:4
2023-01-23 06:23:05.390698: finish training task46, epoch:5
2023-01-23 06:57:55.827811: finish training task46, epoch:6
2023-01-23 07:32:49.081418: finish training task46, epoch:7
2023-01-23 08:08:43.119712: finish training task46, epoch:8
2023-01-23 08:43:36.375822: finish training task46, epoch:9
2023-01-23 09:18:20.243341: finish training task46, epoch:10
2023-01-23 09:53:06.447236: finish training task46, epoch:11
2023-01-23 10:27:41.143651: finish training task46, epoch:12
2023-01-23 11:03:32.269349: finish training task47, epoch:1
2023-01-23 11:05:31.910673: finish training task47, epoch:2
2023-01-23 11:07:26.621407: finish training task47, epoch:3
2023-01-23 11:09:24.216082: finish training task47, epoch:4
2023-01-23 11:11:21.692765: finish training task47, epoch:5
2023-01-23 11:13:17.421968: finish training task47, epoch:6
2023-01-23 11:15:15.834208: finish training task47, epoch:7
2023-01-23 11:17:12.222758: finish training task47, epoch:8
2023-01-23 11:19:09.401292: finish training task47, epoch:9
2023-01-23 11:21:06.835153: finish training task47, epoch:10
2023-01-23 11:23:03.852630: finish training task47, epoch:11
2023-01-23 11:25:00.191270: finish training task47, epoch:12
2023-01-23 11:30:18.107965: finish training task48, epoch:1
2023-01-23 11:33:27.782806: finish training task48, epoch:2
2023-01-23 11:36:36.443243: finish training task48, epoch:3
2023-01-23 11:39:46.332793: finish training task48, epoch:4
2023-01-23 11:42:55.428985: finish training task48, epoch:5
2023-01-23 11:46:05.770267: finish training task48, epoch:6
2023-01-23 11:49:17.689657: finish training task48, epoch:7
2023-01-23 11:52:29.189469: finish training task48, epoch:8
2023-01-23 11:55:37.633375: finish training task48, epoch:9
2023-01-23 11:58:47.889729: finish training task48, epoch:10
2023-01-23 12:01:57.391009: finish training task48, epoch:11
2023-01-23 12:06:50.345396: finish training task49, epoch:1
2023-01-23 12:08:16.126287: finish training task49, epoch:2
2023-01-23 12:09:40.876196: finish training task49, epoch:3
2023-01-23 12:11:04.708328: finish training task49, epoch:4
2023-01-23 12:12:28.504794: finish training task49, epoch:5
2023-01-23 12:13:52.958072: finish training task49, epoch:6
2023-01-23 12:15:16.526642: finish training task49, epoch:7
2023-01-23 12:16:40.424182: finish training task49, epoch:8
2023-01-23 12:18:04.307220: finish training task49, epoch:9
2023-01-23 12:19:27.855662: finish training task49, epoch:10
2023-01-23 12:20:52.246891: finish training task49, epoch:11
2023-01-23 12:22:16.222487: finish training task49, epoch:12
2023-01-23 12:23:40.646283: finish training task49, epoch:13
2023-01-23 12:25:04.420045: finish training task49, epoch:14
2023-01-23 12:26:27.747363: finish training task49, epoch:15
2023-01-23 12:34:02.629385: finish training task50, epoch:1
2023-01-23 12:39:54.484988: finish training task50, epoch:2
2023-01-23 12:45:50.762305: finish training task50, epoch:3
2023-01-23 12:51:43.063374: finish training task50, epoch:4
2023-01-23 12:57:36.169703: finish training task50, epoch:5
2023-01-23 13:03:31.329111: finish training task50, epoch:6
2023-01-23 13:09:28.902039: finish training task50, epoch:7
2023-01-23 13:15:24.164453: finish training task50, epoch:8
2023-01-23 13:21:17.749111: finish training task50, epoch:9
2023-01-23 13:27:14.634590: finish training task50, epoch:10
2023-01-23 13:33:07.863751: finish training task50, epoch:11
2023-01-23 13:39:00.786339: finish training task50, epoch:12
2023-01-23 13:44:51.496044: finish training task50, epoch:13
2023-01-23 13:50:42.238338: finish training task50, epoch:14
2023-01-23 13:56:35.956931: finish training task50, epoch:15
2023-01-23 14:02:28.232700: finish training task50, epoch:16
2023-01-23 14:08:20.226800: finish training task50, epoch:17
2023-01-23 14:14:13.563774: finish training task50, epoch:18
2023-01-23 14:21:23.956299: finish training task51, epoch:1
2023-01-23 14:22:31.931414: finish training task51, epoch:2
2023-01-23 14:23:36.468974: finish training task51, epoch:3
2023-01-23 14:24:39.069876: finish training task51, epoch:4
2023-01-23 14:25:42.135008: finish training task51, epoch:5
2023-01-23 14:26:44.815249: finish training task51, epoch:6
2023-01-23 14:27:48.544004: finish training task51, epoch:7
2023-01-23 14:28:52.286123: finish training task51, epoch:8
2023-01-23 14:29:54.907790: finish training task51, epoch:9
2023-01-23 14:30:57.750603: finish training task51, epoch:10
2023-01-23 14:32:00.640860: finish training task51, epoch:11
2023-01-23 14:33:03.825832: finish training task51, epoch:12
2023-01-23 14:34:07.001960: finish training task51, epoch:13
2023-01-23 14:35:09.780507: finish training task51, epoch:14
2023-01-23 14:36:12.813630: finish training task51, epoch:15
2023-01-23 14:37:16.260772: finish training task51, epoch:16
2023-01-23 14:38:18.990746: finish training task51, epoch:17
2023-01-23 14:39:37.603958: finish training task52, epoch:1
2023-01-23 14:39:51.386927: finish training task52, epoch:2
2023-01-23 14:40:03.790916: finish training task52, epoch:3
2023-01-23 14:40:16.259463: finish training task52, epoch:4
2023-01-23 14:40:28.717630: finish training task52, epoch:5
2023-01-23 14:40:41.392000: finish training task52, epoch:6
2023-01-23 14:40:54.693311: finish training task52, epoch:7
2023-01-23 14:41:07.934287: finish training task52, epoch:8
2023-01-23 14:41:20.931533: finish training task52, epoch:9
2023-01-23 14:41:33.929393: finish training task52, epoch:10
2023-01-23 14:41:47.041702: finish training task52, epoch:11
2023-01-23 14:42:00.003260: finish training task52, epoch:12
2023-01-23 14:45:50.582268: finish training task53, epoch:1
2023-01-23 14:49:17.184372: finish training task53, epoch:2
2023-01-23 14:52:39.434608: finish training task53, epoch:3
2023-01-23 14:56:01.223585: finish training task53, epoch:4
2023-01-23 14:59:28.184336: finish training task53, epoch:5
2023-01-23 15:02:52.289733: finish training task53, epoch:6
2023-01-23 15:06:16.474446: finish training task53, epoch:7
2023-01-23 15:09:43.254332: finish training task53, epoch:8
2023-01-23 15:13:09.982703: finish training task53, epoch:9
2023-01-23 15:16:34.322156: finish training task53, epoch:10
2023-01-23 15:20:03.156579: finish training task53, epoch:11
2023-01-23 15:23:31.029710: finish training task53, epoch:12
2023-01-23 15:26:58.051595: finish training task53, epoch:13
2023-01-23 15:30:23.792529: finish training task53, epoch:14
2023-01-23 15:33:51.199979: finish training task53, epoch:15
2023-01-23 15:37:18.894117: finish training task53, epoch:16
2023-01-23 15:40:44.097953: finish training task53, epoch:17
2023-01-23 15:44:07.999965: finish training task53, epoch:18
2023-01-23 15:47:34.531279: finish training task53, epoch:19
2023-01-23 15:52:54.933830: finish training task54, epoch:1
2023-01-23 15:54:44.043144: finish training task54, epoch:2
2023-01-23 15:56:31.622111: finish training task54, epoch:3
2023-01-23 15:58:17.689808: finish training task54, epoch:4
2023-01-23 16:00:06.398451: finish training task54, epoch:5
2023-01-23 16:01:54.594177: finish training task54, epoch:6
2023-01-23 16:03:40.957819: finish training task54, epoch:7
2023-01-23 16:05:27.544086: finish training task54, epoch:8
2023-01-23 16:07:55.549766: finish training task55, epoch:1
2023-01-23 16:08:31.802282: finish training task55, epoch:2
2023-01-23 16:09:06.252696: finish training task55, epoch:3
2023-01-23 16:09:38.327370: finish training task55, epoch:4
2023-01-23 16:10:09.703108: finish training task55, epoch:5
2023-01-23 16:10:40.836725: finish training task55, epoch:6
2023-01-23 16:11:11.922041: finish training task55, epoch:7
2023-01-23 16:12:36.235404: finish training task56, epoch:1
2023-01-23 16:13:21.954005: finish training task56, epoch:2
2023-01-23 16:14:06.280856: finish training task56, epoch:3
2023-01-23 16:14:50.981246: finish training task56, epoch:4
2023-01-23 16:15:34.818580: finish training task56, epoch:5
2023-01-23 16:16:18.088413: finish training task56, epoch:6
2023-01-23 16:17:01.281709: finish training task56, epoch:7
2023-01-23 16:17:44.826674: finish training task56, epoch:8
2023-01-23 16:18:28.210008: finish training task56, epoch:9
2023-01-23 16:20:57.223718: finish training task57, epoch:1
2023-01-23 16:22:20.941428: finish training task57, epoch:2
2023-01-23 16:23:44.169872: finish training task57, epoch:3
2023-01-23 16:25:06.869793: finish training task57, epoch:4
2023-01-23 16:26:29.326026: finish training task57, epoch:5
2023-01-23 16:27:53.136890: finish training task57, epoch:6
2023-01-23 16:29:15.692190: finish training task57, epoch:7
2023-01-23 16:30:38.004174: finish training task57, epoch:8
2023-01-23 16:32:00.732968: finish training task57, epoch:9
2023-01-23 16:33:23.134927: finish training task57, epoch:10
2023-01-23 16:34:46.639204: finish training task57, epoch:11
2023-01-23 16:44:46.084274: finish training task58, epoch:1
2023-01-23 16:52:24.258777: finish training task58, epoch:2
2023-01-23 17:00:01.176217: finish training task58, epoch:3
2023-01-23 17:07:37.991269: finish training task58, epoch:4
2023-01-23 17:15:20.243153: finish training task58, epoch:5
2023-01-23 17:23:00.997621: finish training task58, epoch:6
2023-01-23 17:30:40.022831: finish training task58, epoch:7
2023-01-23 17:38:17.084171: finish training task58, epoch:8
2023-01-23 17:45:57.858968: finish training task58, epoch:9
2023-01-23 17:53:33.837678: finish training task58, epoch:10
2023-01-23 18:01:11.968455: finish training task58, epoch:11
2023-01-23 18:08:52.174191: finish training task58, epoch:12
2023-01-23 18:16:31.950015: finish training task58, epoch:13
2023-01-23 18:24:14.641644: finish training task58, epoch:14
2023-01-23 18:31:55.385466: finish training task58, epoch:15
2023-01-23 18:39:44.561667: finish training task58, epoch:16
2023-01-23 18:47:26.248570: finish training task58, epoch:17
2023-01-23 18:55:09.059785: finish training task58, epoch:18
2023-01-23 19:02:52.207700: finish training task58, epoch:19
2023-01-23 19:10:33.587361: finish training task58, epoch:20
2023-01-23 19:24:49.894851: finish training task59, epoch:1
2023-01-23 19:30:43.900275: finish training task59, epoch:2
2023-01-23 19:36:36.772397: finish training task59, epoch:3
2023-01-23 19:42:26.372298: finish training task59, epoch:4
2023-01-23 19:48:19.106059: finish training task59, epoch:5
2023-01-23 19:54:09.673118: finish training task59, epoch:6
2023-01-23 19:59:58.075542: finish training task59, epoch:7
2023-01-23 20:05:49.495338: finish training task59, epoch:8
2023-01-23 20:11:42.481133: finish training task59, epoch:9
2023-01-23 20:17:31.367205: finish training task59, epoch:10
2023-01-23 20:23:17.631235: finish training task59, epoch:11
2023-01-23 20:29:07.021836: finish training task59, epoch:12
2023-01-23 20:34:55.389760: finish training task59, epoch:13
2023-01-23 20:40:40.162342: finish training task59, epoch:14
2023-01-23 20:46:26.915274: finish training task59, epoch:15
2023-01-23 20:52:14.682308: finish training task59, epoch:16
2023-01-23 20:58:02.035852: finish training task59, epoch:17
2023-01-23 21:03:52.428404: finish training task59, epoch:18
2023-01-23 21:09:41.172558: finish training task59, epoch:19
2023-01-23 21:15:28.919575: finish training task59, epoch:20
2023-01-23 21:21:17.393967: finish training task59, epoch:21
2023-01-23 21:27:03.365288: finish training task59, epoch:22
2023-01-23 21:32:52.487422: finish training task59, epoch:23
2023-01-23 21:42:50.465043: finish training task60, epoch:1
2023-01-23 21:46:42.105705: finish training task60, epoch:2
2023-01-23 21:50:19.669908: finish training task60, epoch:3
2023-01-23 21:53:59.226909: finish training task60, epoch:4
2023-01-23 21:57:37.257085: finish training task60, epoch:5
2023-01-23 22:01:16.559374: finish training task60, epoch:6
2023-01-23 22:04:55.358887: finish training task60, epoch:7
2023-01-23 22:08:34.875711: finish training task60, epoch:8
2023-01-23 22:12:15.221334: finish training task60, epoch:9
2023-01-23 22:15:55.051308: finish training task60, epoch:10
2023-01-23 22:19:37.295541: finish training task60, epoch:11
2023-01-23 22:23:18.023655: finish training task60, epoch:12
2023-01-23 22:26:58.998400: finish training task60, epoch:13
2023-01-23 22:30:48.487544: finish training task61, epoch:1
2023-01-23 22:30:54.860132: finish training task61, epoch:2
2023-01-23 22:31:01.181003: finish training task61, epoch:3
2023-01-23 22:31:07.271076: finish training task61, epoch:4
2023-01-23 22:31:13.312008: finish training task61, epoch:5
2023-01-23 22:31:19.162069: finish training task61, epoch:6
2023-01-23 22:31:24.947569: finish training task61, epoch:7
2023-01-23 22:31:30.611128: finish training task61, epoch:8
2023-01-23 22:31:36.319156: finish training task61, epoch:9
2023-01-23 22:42:24.460303: finish training task62, epoch:1
2023-01-23 22:52:02.661714: finish training task62, epoch:2
2023-01-23 23:01:39.083455: finish training task62, epoch:3
2023-01-23 23:11:15.154931: finish training task62, epoch:4
2023-01-23 23:21:04.113993: finish training task62, epoch:5
2023-01-23 23:30:37.288974: finish training task62, epoch:6
2023-01-23 23:40:09.251525: finish training task62, epoch:7
2023-01-23 23:49:46.680264: finish training task62, epoch:8
2023-01-23 23:59:21.452807: finish training task62, epoch:9
2023-01-24 00:09:26.284734: finish training task63, epoch:1
2023-01-24 00:09:46.476176: finish training task63, epoch:2
2023-01-24 00:10:05.964333: finish training task63, epoch:3
2023-01-24 00:10:25.393387: finish training task63, epoch:4
2023-01-24 00:10:44.754656: finish training task63, epoch:5
2023-01-24 00:11:04.331148: finish training task63, epoch:6
2023-01-24 00:11:23.848741: finish training task63, epoch:7
2023-01-24 00:11:43.356768: finish training task63, epoch:8
2023-01-24 00:12:02.784064: finish training task63, epoch:9
2023-01-24 00:12:22.186443: finish training task63, epoch:10
2023-01-24 00:12:41.417153: finish training task63, epoch:11
2023-01-24 00:13:00.102326: finish training task63, epoch:12
2023-01-24 00:14:45.522763: finish training task64, epoch:1
2023-01-24 00:15:56.402064: finish training task64, epoch:2
2023-01-24 00:17:04.866075: finish training task64, epoch:3
2023-01-24 00:18:13.490444: finish training task64, epoch:4
2023-01-24 00:19:21.896401: finish training task64, epoch:5
2023-01-24 00:20:29.953209: finish training task64, epoch:6
2023-01-24 00:21:38.318066: finish training task64, epoch:7
2023-01-24 00:22:45.039513: finish training task64, epoch:8
2023-01-24 00:23:52.539422: finish training task64, epoch:9
2023-01-24 00:25:00.749927: finish training task64, epoch:10
2023-01-24 00:26:08.637774: finish training task64, epoch:11
2023-01-24 00:27:17.145453: finish training task64, epoch:12
2023-01-24 00:28:25.493132: finish training task64, epoch:13
2023-01-24 00:31:00.317796: finish training task65, epoch:1
2023-01-24 00:32:20.370643: finish training task65, epoch:2
2023-01-24 00:33:37.724577: finish training task65, epoch:3
2023-01-24 00:34:52.544511: finish training task65, epoch:4
2023-01-24 00:36:07.799138: finish training task65, epoch:5
2023-01-24 00:37:22.314747: finish training task65, epoch:6
2023-01-24 00:38:36.893505: finish training task65, epoch:7
2023-01-24 00:39:52.459565: finish training task65, epoch:8
2023-01-24 00:41:07.037636: finish training task65, epoch:9
2023-01-24 00:42:21.064796: finish training task65, epoch:10
2023-01-24 00:43:35.390517: finish training task65, epoch:11
2023-01-24 00:47:18.994749: finish training task66, epoch:1
2023-01-24 00:49:28.201181: finish training task66, epoch:2
2023-01-24 00:51:35.297655: finish training task66, epoch:3
2023-01-24 00:53:41.774497: finish training task66, epoch:4
2023-01-24 00:55:47.565668: finish training task66, epoch:5
2023-01-24 00:57:52.539771: finish training task66, epoch:6
2023-01-24 00:59:58.518081: finish training task66, epoch:7
2023-01-24 01:02:05.180631: finish training task66, epoch:8
2023-01-24 01:04:09.815890: finish training task66, epoch:9
2023-01-24 01:06:15.355678: finish training task66, epoch:10
2023-01-24 01:08:20.506566: finish training task66, epoch:11
2023-01-24 01:10:26.683776: finish training task66, epoch:12
2023-01-24 01:12:58.088301: finish training task66, epoch:13
2023-01-24 01:18:14.299412: finish training task67, epoch:1
2023-01-24 01:20:34.908847: finish training task67, epoch:2
2023-01-24 01:22:52.954658: finish training task67, epoch:3
2023-01-24 01:25:11.001669: finish training task67, epoch:4
2023-01-24 01:27:30.815471: finish training task67, epoch:5
2023-01-24 01:29:50.094637: finish training task67, epoch:6
2023-01-24 01:32:07.771784: finish training task67, epoch:7
2023-01-24 01:34:26.424796: finish training task67, epoch:8
2023-01-24 01:36:45.738107: finish training task67, epoch:9
2023-01-24 01:41:25.944582: finish training task68, epoch:1
2023-01-24 01:42:49.995305: finish training task68, epoch:2
2023-01-24 01:44:13.345307: finish training task68, epoch:3
2023-01-24 01:45:36.424797: finish training task68, epoch:4
2023-01-24 01:46:59.183301: finish training task68, epoch:5
2023-01-24 01:48:20.781607: finish training task68, epoch:6
2023-01-24 01:49:42.369099: finish training task68, epoch:7
2023-01-24 01:51:02.781902: finish training task68, epoch:8
2023-01-24 01:52:24.455539: finish training task68, epoch:9
2023-01-24 01:53:45.085875: finish training task68, epoch:10
2023-01-24 01:55:05.912463: finish training task68, epoch:11
2023-01-24 01:56:27.626058: finish training task68, epoch:12
2023-01-24 01:57:48.218969: finish training task68, epoch:13
2023-01-24 01:59:10.624612: finish training task68, epoch:14
2023-01-24 02:00:31.825539: finish training task68, epoch:15
2023-01-24 02:01:52.336319: finish training task68, epoch:16
2023-01-24 02:03:13.798341: finish training task68, epoch:17
2023-01-24 02:04:34.931238: finish training task68, epoch:18
2023-01-24 02:06:28.010153: finish training task69, epoch:1
2023-01-24 02:06:53.976730: finish training task69, epoch:2
2023-01-24 02:07:20.527254: finish training task69, epoch:3
2023-01-24 02:07:47.612637: finish training task69, epoch:4
2023-01-24 02:08:14.940812: finish training task69, epoch:5
2023-01-24 02:08:40.235832: finish training task69, epoch:6
2023-01-24 02:09:05.550194: finish training task69, epoch:7
2023-01-24 02:09:30.845688: finish training task69, epoch:8
2023-01-24 02:09:56.228990: finish training task69, epoch:9
2023-01-24 02:10:21.613274: finish training task69, epoch:10
2023-01-24 02:10:47.290115: finish training task69, epoch:11
2023-01-24 02:11:12.746267: finish training task69, epoch:12
2023-01-24 02:11:38.044712: finish training task69, epoch:13
2023-01-24 02:12:03.396658: finish training task69, epoch:14
2023-01-24 02:12:28.639222: finish training task69, epoch:15
2023-01-24 02:12:53.922134: finish training task69, epoch:16
2023-01-24 02:13:19.285127: finish training task69, epoch:17
2023-01-24 02:20:06.012112: finish training task70, epoch:1
2023-01-24 02:25:53.414837: finish training task70, epoch:2
2023-01-24 02:31:40.864548: finish training task70, epoch:3
2023-01-24 02:37:31.935739: finish training task70, epoch:4
2023-01-24 02:43:21.195967: finish training task70, epoch:5
2023-01-24 02:49:11.256772: finish training task70, epoch:6
2023-01-24 02:55:02.298145: finish training task70, epoch:7
2023-01-24 03:00:53.862635: finish training task70, epoch:8
2023-01-24 03:06:44.061452: finish training task70, epoch:9
2023-01-24 03:12:36.824365: finish training task70, epoch:10
2023-01-24 03:18:26.345474: finish training task70, epoch:11
2023-01-24 03:24:16.582187: finish training task70, epoch:12
2023-01-24 03:30:08.003470: finish training task70, epoch:13
2023-01-24 03:36:13.543459: finish training task71, epoch:1
2023-01-24 03:36:24.646342: finish training task71, epoch:2
2023-01-24 03:36:35.009659: finish training task71, epoch:3
2023-01-24 03:36:45.353325: finish training task71, epoch:4
2023-01-24 03:36:55.465288: finish training task71, epoch:5
2023-01-24 03:37:05.613263: finish training task71, epoch:6
2023-01-24 03:37:15.974701: finish training task71, epoch:7
2023-01-24 03:37:26.119284: finish training task71, epoch:8
2023-01-24 03:37:36.223416: finish training task71, epoch:9
2023-01-24 03:37:46.415522: finish training task71, epoch:10
2023-01-24 03:37:56.695636: finish training task71, epoch:11
2023-01-24 03:38:06.588432: finish training task71, epoch:12
2023-01-24 03:46:00.933039: finish training task72, epoch:1
2023-01-24 03:52:44.082920: finish training task72, epoch:2
2023-01-24 03:59:24.760302: finish training task72, epoch:3
2023-01-24 04:06:06.692762: finish training task72, epoch:4
2023-01-24 04:12:54.239808: finish training task72, epoch:5
2023-01-24 04:19:37.313523: finish training task72, epoch:6
2023-01-24 04:26:18.442261: finish training task72, epoch:7
2023-01-24 04:33:00.167952: finish training task72, epoch:8
2023-01-24 04:40:33.008374: finish training task73, epoch:1
2023-01-24 04:41:11.916249: finish training task73, epoch:2
2023-01-24 04:41:49.320982: finish training task73, epoch:3
2023-01-24 04:42:26.834602: finish training task73, epoch:4
2023-01-24 04:43:04.180232: finish training task73, epoch:5
2023-01-24 04:43:41.574554: finish training task73, epoch:6
2023-01-24 04:44:18.928780: finish training task73, epoch:7
2023-01-24 04:44:55.057459: finish training task73, epoch:8
2023-01-24 04:45:31.126674: finish training task73, epoch:9
2023-01-24 04:46:07.075894: finish training task73, epoch:10
2023-01-24 04:46:43.115767: finish training task73, epoch:11
2023-01-24 04:47:19.044534: finish training task73, epoch:12
2023-01-24 04:48:26.650110: finish training task74, epoch:1
2023-01-24 04:48:52.292727: finish training task74, epoch:2
2023-01-24 04:49:17.437797: finish training task74, epoch:3
2023-01-24 04:49:43.291686: finish training task74, epoch:4
2023-01-24 04:50:09.354074: finish training task74, epoch:5
2023-01-24 04:50:35.527395: finish training task74, epoch:6
2023-01-24 04:51:00.757242: finish training task74, epoch:7
2023-01-24 04:51:25.912607: finish training task74, epoch:8
2023-01-24 04:51:50.987953: finish training task74, epoch:9
2023-01-24 04:52:16.091250: finish training task74, epoch:10
2023-01-24 04:57:29.236683: finish training task75, epoch:1
2023-01-24 05:01:33.508865: finish training task75, epoch:2
2023-01-24 05:05:37.015380: finish training task75, epoch:3
2023-01-24 05:09:42.236646: finish training task75, epoch:4
2023-01-24 05:13:45.349172: finish training task75, epoch:5
2023-01-24 05:17:48.439776: finish training task75, epoch:6
2023-01-24 05:21:51.456948: finish training task75, epoch:7
2023-01-24 05:25:55.741592: finish training task75, epoch:8
2023-01-24 05:29:58.717790: finish training task75, epoch:9
2023-01-24 05:34:03.375095: finish training task75, epoch:10
2023-01-24 05:38:09.642134: finish training task75, epoch:11
2023-01-24 05:42:13.086533: finish training task75, epoch:12
2023-01-24 05:46:16.515094: finish training task75, epoch:13
2023-01-24 05:50:17.964772: finish training task75, epoch:14
2023-01-24 05:54:19.071739: finish training task75, epoch:15
2023-01-24 05:58:22.248911: finish training task75, epoch:16
2023-01-24 06:02:29.099899: finish training task76, epoch:1
2023-01-24 06:02:32.465656: finish training task76, epoch:2
2023-01-24 06:02:35.796065: finish training task76, epoch:3
2023-01-24 06:02:39.118145: finish training task76, epoch:4
2023-01-24 06:02:42.396464: finish training task76, epoch:5
2023-01-24 06:02:45.729142: finish training task76, epoch:6
2023-01-24 06:02:48.986242: finish training task76, epoch:7
2023-01-24 06:02:52.273911: finish training task76, epoch:8
2023-01-24 06:02:55.589278: finish training task76, epoch:9
2023-01-24 06:02:58.876820: finish training task76, epoch:10
2023-01-24 06:07:59.902285: finish training task77, epoch:1
2023-01-24 06:12:26.061758: finish training task77, epoch:2
2023-01-24 06:16:47.579759: finish training task77, epoch:3
2023-01-24 06:21:15.489931: finish training task77, epoch:4
2023-01-24 06:25:42.833863: finish training task77, epoch:5
